	Headline	sentiment	Link
58	Loonie drops to two-month low after Bank of Canada changes tone	neutral	https://news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmJubmJsb29tYmVyZy5jYS9sb29uaWUtZHJvcHMtdG8tdHdvLW1vbnRoLWxvdy1hZnRlci1iYW5rLW9mLWNhbmFkYS1jaGFuZ2VzLXRvbmUtMS4xMjI0NzE40gEA
59	How a star can fall - Business News	neutral	https://news.google.com/articles/CBMiQWh0dHBzOi8vd3d3LmNhc3RhbmV0Lm5ldC9uZXdzL0J1c2luZXNzLzI1MDc5OS9Ib3ctYS1zdGFyLWNhbi1mYWxs0gEA
60	Carlos Ghosn ex-chairman of Nissan released on bail	neutral	https://news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL3dvcmxkL2Nhcmxvcy1naG9zbi1leC1jaGFpcm1hbi1vZi1uaXNzYW4tcmVsZWFzZWQtb24tYmFpbC0xLjUwNDQ2MzLSAWNodHRwczovL3d3dy1jYmMtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuY2JjLmNhL2FtcC8xLjUwNDQ2MzI_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
61	Former Nissan chairman Ghosn released after posting bail	neutral	https://news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LmNwMjQuY29tL3dvcmxkL2Zvcm1lci1uaXNzYW4tY2hhaXJtYW4tZ2hvc24tcmVsZWFzZWQtYWZ0ZXItcG9zdGluZy1iYWlsLTEuNDMyNDE1M9IBeWh0dHBzOi8vYmV0YS1jcDI0LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2JldGEuY3AyNC5jb20vd29ybGQvMjAxOS8zLzYvMV80MzI0MTUzLmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
62	Bail for Ghosn—but Justice?	neutral	https://news.google.com/articles/CAIiEPS3tkUV1zTv9XntS3zbNNcqGAgEKg8IACoHCAow1tzJATDnyxUwqK20AQ
63	Nissan ex-boss Ghosn released after 108 days	neutral	https://news.google.com/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy00NzQ2Njc2NtIBcmh0dHBzOi8vd3d3LWJiYy1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuYmJjLmNvbS9uZXdzL2FtcC9idXNpbmVzcy00NzQ2Njc2Nj9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
64	Trade deficits surge to record highs in U.S. Canada	neutral	https://news.google.com/articles/CAIiECVb3ox--XKS4qd2F7E1QhwqFggEKg4IACoGCAowqKNmMKjdCjDBjx0
65	Canada trade deficit hit record $4.6 billion in December	neutral	https://news.google.com/articles/CBMiXGh0dHA6Ly93d3cuYm5uYmxvb21iZXJnLmNhL2NhbmFkYS10cmFkZS1kZWZpY2l0LWhpdC1yZWNvcmQtNC02LWJpbGxpb24taW4tZGVjZW1iZXItMS4xMjI0NTYz0gEA
66	Canada just racked up a record trade deficit as the value of our oil exports plunged 21%	neutral	https://news.google.com/articles/CBMid2h0dHBzOi8vYnVzaW5lc3MuZmluYW5jaWFscG9zdC5jb20vbmV3cy9lY29ub215L3N0YXRpc3RpY3MtY2FuYWRhLXNheXMtdHJhZGUtZGVmaWNpdC1oaXQtcmVjb3JkLTQtNi1iaWxsaW9uLWluLWRlY2VtYmVy0gEA
67	Statistics Canada says trade deficit hit record $4.6 billion in December	neutral	https://news.google.com/articles/CBMia2h0dHBzOi8vd3d3LmNwMjQuY29tL25ld3Mvc3RhdGlzdGljcy1jYW5hZGEtc2F5cy10cmFkZS1kZWZpY2l0LWhpdC1yZWNvcmQtNC02LWJpbGxpb24taW4tZGVjZW1iZXItMS40MzI0MzAx0gF4aHR0cHM6Ly9iZXRhLWNwMjQtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvYmV0YS5jcDI0LmNvbS9uZXdzLzIwMTkvMy82LzFfNDMyNDMwMS5odG1sP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
68	Canada: Trade deficit with the world widened to a record $4.6 billion	neutral	https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmZ4c3RyZWV0LmNvbS9uZXdzL2NhbmFkYS10cmFkZS1kZWZpY2l0LXdpdGgtdGhlLXdvcmxkLXdpZGVuZWQtdG8tYS1yZWNvcmQtNDYtYmlsbGlvbi0yMDE5MDMwNjEzMzbSAboBaHR0cHM6Ly93d3ctZnhzdHJlZXQtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LmZ4c3RyZWV0LmNvbS9hbXAvbmV3cy9jYW5hZGEtdHJhZGUtZGVmaWNpdC13aXRoLXRoZS13b3JsZC13aWRlbmVkLXRvLWEtcmVjb3JkLTQ2LWJpbGxpb24tMjAxOTAzMDYxMzM2P2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
69	Air Canada pilot orders 23 pizzas to Halifax-bound plane stranded on tarmac	neutral	https://news.google.com/articles/CBMiRmh0dHBzOi8vY2EubmV3cy55YWhvby5jb20vYWlyLWNhbmFkYS1waWxvdC1vcmRlcnMtcGl6emEtMTcyMDI2MDA2Lmh0bWzSAZgBaHR0cHM6Ly9jYS1uZXdzLXlhaG9vLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2NhLm5ld3MueWFob28uY29tL2FtcGh0bWwvYWlyLWNhbmFkYS1waWxvdC1vcmRlcnMtcGl6emEtMTcyMDI2MDA2Lmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
70	Samsung is said to be trying to fix a creasing issue with the $1980 Galaxy Fold\'s screen	neutral	https://news.google.com/articles/CAIiELNPFqGiHI1Dkb4oj67fGz0qLQgEKiUIACIbd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vc2FpKgQICjAMMJD-CQ
71	Move over Samsung and Huawei: the Lego Fold is the year\'s best foldable	positive	https://news.google.com/articles/CBMiN2h0dHBzOi8vbW9iaWxlc3lydXAuY29tLzIwMTkvMDMvMDUvbGVnby1mb2xkLXN0b3J5Ym9vay_SAQA
72	Samsung’s Galaxy Fold was just trolled by the most unlikely source	neutral	https://news.google.com/articles/CAIiEHJCMLhnqUlxs5_o4OgKVewqFggEKg4IACoGCAowl7gmMPL_BTDy-ws
73	This foldable iPhone concept has the soul of a MacBook	neutral	https://news.google.com/articles/CAIiEDSnEZGpj_YA46NZJF3FIQQqFggEKg4IACoGCAow1bsVMOzYAjDKqgg
74	Samsung developing vertical and external folding phones: report	neutral	https://news.google.com/articles/CBMiV2h0dHBzOi8vbW9iaWxlc3lydXAuY29tLzIwMTkvMDMvMDYvc2Ftc3VuZy1kZXZlbG9waW5nLXZlcnRpY2FsLWV4dGVybmFsLWZvbGRpbmctcGhvbmVzL9IBAA
75	Fitbit launches lower-cost fitness devices to combat Samsung Apple	neutral	https://news.google.com/articles/CBMigAFodHRwczovL3d3dy50aGVnbG9iZWFuZG1haWwuY29tL2J1c2luZXNzL3RlY2hub2xvZ3kvYXJ0aWNsZS1maXRiaXQtbGF1bmNoZXMtY2hlYXBlc3Qtc21hcnR3YXRjaC10by1kZWZlbmQtYWdhaW5zdC1hcHBsZS1zYW1zdW5nL9IB1AFodHRwczovL3d3dy10aGVnbG9iZWFuZG1haWwtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vYW1wL2J1c2luZXNzL3RlY2hub2xvZ3kvYXJ0aWNsZS1maXRiaXQtbGF1bmNoZXMtY2hlYXBlc3Qtc21hcnR3YXRjaC10by1kZWZlbmQtYWdhaW5zdC1hcHBsZS1zYW1zdW5nLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
76	Fitbit\'s Versa Lite trades non-essential features for affordability	neutral	https://news.google.com/articles/CBMiQmh0dHBzOi8vbW9iaWxlc3lydXAuY29tLzIwMTkvMDMvMDYvZml0Yml0LXZlcnNhLWxpdGUtYW5ub3VuY2VtZW50L9IBAA
77	Fitbit Versa Lite and Inspire hands-on	neutral	https://news.google.com/articles/CAIiED01zspI1FyPUMtFg_5sdVgqEwgEKgwIACoFCAow4GowoAgwgRo
78	Fitbit’s $160 Versa Lite is a pared-down version of its entry-level smartwatch	negative	https://news.google.com/articles/CAIiEEdwmzxf5xpcqYAb1yGKFRYqFwgEKg4IACoGCAow3O8nMMqOBjDc064F
79	Fitbit\'s Inspire tracker replaces Alta with refreshed design water resistance	neutral	https://news.google.com/articles/CBMiQmh0dHBzOi8vbW9iaWxlc3lydXAuY29tLzIwMTkvMDMvMDYvZml0Yml0LWluc3BpcmUtaHItYW5ub3VuY2VtZW50L9IBAA
80	Check out this official Huawei P30 teaser!	neutral	https://news.google.com/articles/CBMiJ2h0dHBzOi8vcG9ja2V0bm93LmNvbS9odWF3ZWktcDMwLXRlYXNlctIBAA
81	Huawei exec confirms P30 Pro\'s \'periscope\' camera and improved night mode	neutral	https://news.google.com/articles/CBMiTGh0dHBzOi8vbW9iaWxlc3lydXAuY29tLzIwMTkvMDMvMDUvaHVhd2VpLWNvbmZpcm1zLXAzMC1wcm8tcGVyaXNjb3BlLWNhbWVyYS_SAQA
82	A phone you can’t buy has a camera feature you won’t find on any iPhone or Galaxy	neutral	https://news.google.com/articles/CAIiEKz8qeTH37nfJlTaZPa88vYqFggEKg4IACoGCAowl7gmMPL_BTDy-ws
83	Wait for the best: The Huawei P30 - Tech News	positive	https://news.google.com/articles/CAIiEJ5pUrPorGXmoVN9qD57XHUqGQgEKhAIACoHCAow-N7eCjC60NYBMInmqgU
84	Huawei P30 Pro photograph confirms it\'ll use some of the best Mate 20 Pro features	positive	https://news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LnQzLmNvbS9uZXdzL2h1YXdlaS1wMzAtcHJvLWltYWdlLWNvbmZpcm1zLWl0LXdpbGwtdXNlLXNvbWUtb2YtdGhlLWJlc3QtbWF0ZS0yMC1wcm8tZmVhdHVyZXPSAa4BaHR0cHM6Ly93d3ctdDMtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnQzLmNvbS9hbXAvbmV3cy9odWF3ZWktcDMwLXByby1pbWFnZS1jb25maXJtcy1pdC13aWxsLXVzZS1zb21lLW9mLXRoZS1iZXN0LW1hdGUtMjAtcHJvLWZlYXR1cmVzP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
85	Devil May Cry 5 review - an unashamedly old school return for an action legend	positive	https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmV1cm9nYW1lci5uZXQvYXJ0aWNsZXMvMjAxOS0wMy0wNi1kZXZpbC1tYXktY3J5LTUtcmV2aWV3LWFuLXVuYXNoYW1lZGx5LW9sZC1zY2hvb2wtcmV0b29saW5nLW9mLWFuLWFjdGlvbi1jbGFzc2lj0gHCAWh0dHBzOi8vd3d3LWV1cm9nYW1lci1uZXQuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuZXVyb2dhbWVyLm5ldC9hbXAvMjAxOS0wMy0wNi1kZXZpbC1tYXktY3J5LTUtcmV2aWV3LWFuLXVuYXNoYW1lZGx5LW9sZC1zY2hvb2wtcmV0b29saW5nLW9mLWFuLWFjdGlvbi1jbGFzc2ljP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
86	R. Kelly breaks his silence after sexual abuse charges	positive	https://news.google.com/articles/CCAiC0gxQVdXT3hCRS04mAEB
87	8 Bombshells From R. Kelly\'s First Interview Since Sexual Abuse Charges	positive	https://news.google.com/articles/CBMigQFodHRwczovL3d3dy5lb25saW5lLmNvbS9jYS9uZXdzLzEwMjExNDgvci1rZWxseS1zLTFzdC1pbnRlcnZpZXctc2luY2UtYmVpbmctY2hhcmdlZC13aXRoLXNleHVhbC1hYnVzZS04LW9mLXRoZS1iaWdnZXN0LWJvbWJzaGVsbHPSAQA
88	R. Kelly cries calls accusers \'liars\' in sex abuse case	neutral	https://news.google.com/articles/CBMiXmh0dHA6Ly93d3cuZm94MzJjaGljYWdvLmNvbS9uZXdzL2NyaW1lLy1pLXZlLWJlZW4tYXNzYXNzaW5hdGVkLXIta2VsbHktZGVuaWVzLXNleC1hYnVzZS1jbGFpbXPSAaoBaHR0cHM6Ly9hbXAtZm94MzJjaGljYWdvLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9hbXAuZm94MzJjaGljYWdvLmNvbS9uZXdzL2NyaW1lLy1pLXZlLWJlZW4tYXNzYXNzaW5hdGVkLXIta2VsbHktZGVuaWVzLXNleC1hYnVzZS1jbGFpbXM_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
89	In explosive interview R. Kelly calls sexual abuse allegations \'stupid\' and \'not true\'	negative	https://news.google.com/articles/CBMiZWh0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9lbnRlcnRhaW5tZW50L2NlbGVicml0eS9yLWtlbGx5LXRlbGxzLWNicy1pLWRpZG50LWRvLXRoaXMtc3R1ZmYtaW4taW50ZXJ2aWV30gGyAWh0dHBzOi8vbmF0aW9uYWxwb3N0LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL25hdGlvbmFscG9zdC5jb20vZW50ZXJ0YWlubWVudC9jZWxlYnJpdHkvci1rZWxseS10ZWxscy1jYnMtaS1kaWRudC1kby10aGlzLXN0dWZmLWluLWludGVydmlldy9hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
90	R. Kelly Denies Allegations In Sneak Peek Of Explosive Interview: ‘I Didn’t Do This Stuff… I’m Fighting For My F**king Life!’	neutral	https://news.google.com/articles/CBMilQFodHRwczovL2V0Y2FuYWRhLmNvbS9uZXdzLzQyNzQ0MS9yLWtlbGx5LWRlbmllcy1hbGxlZ2F0aW9ucy1pbi1zbmVhay1wZWVrLW9mLWV4cGxvc2l2ZS1pbnRlcnZpZXctaS1kaWRudC1kby10aGlzLXN0dWZmLWltLWZpZ2h0aW5nLWZvci1teS1ma2luZy1saWZlL9IB3gFodHRwczovL2V0Y2FuYWRhLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2V0Y2FuYWRhLmNvbS9uZXdzLzQyNzQ0MS9yLWtlbGx5LWRlbmllcy1hbGxlZ2F0aW9ucy1pbi1zbmVhay1wZWVrLW9mLWV4cGxvc2l2ZS1pbnRlcnZpZXctaS1kaWRudC1kby10aGlzLXN0dWZmLWltLWZpZ2h0aW5nLWZvci1teS1ma2luZy1saWZlL2FtcC8_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
91	Review: \'Captain Marvel\' gets an average introduction	negative	https://news.google.com/articles/CBMiYWh0dHBzOi8vd3d3LmN0dm5ld3MuY2EvZW50ZXJ0YWlubWVudC9yZXZpZXctY2FwdGFpbi1tYXJ2ZWwtZ2V0cy1hbi1hdmVyYWdlLWludHJvZHVjdGlvbi0xLjQzMjQyMDXSAY4BaHR0cHM6Ly9iZXRhLWN0dm5ld3MtY2EuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9iZXRhLmN0dm5ld3MuY2EvbmF0aW9uYWwvZW50ZXJ0YWlubWVudC8yMDE5LzMvNi8xXzQzMjQyMDUuaHRtbD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
92	Review: The ostensibly feminist-forward Captain Marvel isn’t progress it’s a product	neutral	https://news.google.com/articles/CBMifmh0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vYXJ0cy9maWxtL3Jldmlld3MvYXJ0aWNsZS1yZXZpZXctdGhlLW9zdGVuc2libHktZmVtaW5pc3QtZm9yd2FyZC1jYXB0YWluLW1hcnZlbC1pc250LXByb2dyZXNzL9IB0gFodHRwczovL3d3dy10aGVnbG9iZWFuZG1haWwtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vYW1wL2FydHMvZmlsbS9yZXZpZXdzL2FydGljbGUtcmV2aWV3LXRoZS1vc3RlbnNpYmx5LWZlbWluaXN0LWZvcndhcmQtY2FwdGFpbi1tYXJ2ZWwtaXNudC1wcm9ncmVzcy8_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
93	There\'s so much to love in Captain Marvel especially Captain Marvel	positive	https://news.google.com/articles/CBMicGh0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9lbnRlcnRhaW5tZW50L21vdmllcy90aGVyZXMtc28tbXVjaC10by1sb3ZlLWluLWNhcHRhaW4tbWFydmVsLWVzcGVjaWFsbHktY2FwdGFpbi1tYXJ2ZWzSAb0BaHR0cHM6Ly9uYXRpb25hbHBvc3QtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbmF0aW9uYWxwb3N0LmNvbS9lbnRlcnRhaW5tZW50L21vdmllcy90aGVyZXMtc28tbXVjaC10by1sb3ZlLWluLWNhcHRhaW4tbWFydmVsLWVzcGVjaWFsbHktY2FwdGFpbi1tYXJ2ZWwvYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
94	‘Captain Marvel’ Reviews: What the Critics Are Saying	neutral	https://news.google.com/articles/CAIiEFeRyQWliA60MTOaHkL9QF4qFwgEKg8IACoHCAowraj2AjC5-iIw3Itb
95	\'Captain Marvel\' Review: An Avenger Origin Story Like No Other	positive	https://news.google.com/articles/CBMiSGh0dHBzOi8vY2EubmV3cy55YWhvby5jb20vYXBvcy1jYXB0YWluLW1hcnZlbC1hcG9zLXJldmlldy0xNDAxMDE2NTQuaHRtbNIBmgFodHRwczovL2NhLW5ld3MteWFob28tY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvY2EubmV3cy55YWhvby5jb20vYW1waHRtbC9hcG9zLWNhcHRhaW4tbWFydmVsLWFwb3MtcmV2aWV3LTE0MDEwMTY1NC5odG1sP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl
96	Taylor Swift Used Sharpie as Eyeliner According to New Cover Interview	positive	https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmNvc21vcG9saXRhbi5jb20vc3R5bGUtYmVhdXR5L2JlYXV0eS9hMjY3MjI5MTUvdGF5bG9yLXN3aWZ0LXNoYXJwaWUtZXllbGluZXIv0gEA
97	Taylor Swift Reveals Her Mom Is Battling Cancer Again: ‘It’s Taught Me That There Are Real Problems And Then There’s Everything Else’	positive	https://news.google.com/articles/CBMiogFodHRwczovL2V0Y2FuYWRhLmNvbS9uZXdzLzQyNzU3My90YXlsb3Itc3dpZnQtcmV2ZWFscy1oZXItbW9tLWlzLWJhdHRsaW5nLWNhbmNlci1hZ2Fpbi1pdHMtdGF1Z2h0LW1lLXRoYXQtdGhlcmUtYXJlLXJlYWwtcHJvYmxlbXMtYW5kLXRoZW4tdGhlcmVzLWV2ZXJ5dGhpbmctZWxzZS_SAesBaHR0cHM6Ly9ldGNhbmFkYS1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9ldGNhbmFkYS5jb20vbmV3cy80Mjc1NzMvdGF5bG9yLXN3aWZ0LXJldmVhbHMtaGVyLW1vbS1pcy1iYXR0bGluZy1jYW5jZXItYWdhaW4taXRzLXRhdWdodC1tZS10aGF0LXRoZXJlLWFyZS1yZWFsLXByb2JsZW1zLWFuZC10aGVuLXRoZXJlcy1ldmVyeXRoaW5nLWVsc2UvYW1wLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
98	Taylor Swift\'s mother battling cancer again	neutral	https://news.google.com/articles/CBMiUGh0dHBzOi8vY2Fub2UuY29tL2VudGVydGFpbm1lbnQvbXVzaWMvdGF5bG9yLXN3aWZ0cy1tb3RoZXItYmF0dGxpbmctY2FuY2VyLWFnYWlu0gGWAWh0dHBzOi8vY2Fub2UtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvY2Fub2UuY29tL2VudGVydGFpbm1lbnQvbXVzaWMvdGF5bG9yLXN3aWZ0cy1tb3RoZXItYmF0dGxpbmctY2FuY2VyLWFnYWluL2FtcD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
99	Taylor Swift Seemingly Calls Out Kim Kardashian For Bullying in New Interview	positive	https://news.google.com/articles/CAIiEPURDycgGuy8s9CVxLoOzDEqGQgEKhAIACoHCAowy_WICzCu_IcDMIjCngY
100	Taylor Swift reveals that she carries army grade wound dressings following Manchester Arena bombing	neutral	https://news.google.com/articles/CAIiEEOQVSkZynYxFIhCXqo_xa0qFggEKg4IACoGCAowm6R6MMKqCTCfrxU
101	Luke Perry\'s Son Withdraws From Upcoming Wrestling Show	neutral	https://news.google.com/articles/CBMicGh0dHBzOi8vd3d3LmVvbmxpbmUuY29tL2NhL25ld3MvMTAyMTA3Ni9sdWtlLXBlcnJ5LXMtc29uLXdpdGhkcmF3cy1mcm9tLXBhcnRpY2lwYXRpbmctaW4tdXBjb21pbmctd3Jlc3RsaW5nLXNob3fSAbgBaHR0cHM6Ly9tLWVvbmxpbmUtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbS5lb25saW5lLmNvbS9jYS9hbXAvbmV3cy8xMDIxMDc2L2x1a2UtcGVycnktcy1zb24td2l0aGRyYXdzLWZyb20tcGFydGljaXBhdGluZy1pbi11cGNvbWluZy13cmVzdGxpbmctc2hvdz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
102	\'Absolutely heartbroken\': Hollywood tributes pour in for actor Luke Perry dead at 52	neutral	https://news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmNiYy5jYS9yYWRpby9xL2Jsb2cvYWJzb2x1dGVseS1oZWFydGJyb2tlbi1ob2xseXdvb2QtdHJpYnV0ZXMtcG91ci1pbi1mb3ItYWN0b3ItbHVrZS1wZXJyeS1kZWFkLWF0LTUyLTEuNTA0Mzk1MdIBY2h0dHBzOi8vd3d3LWNiYy1jYS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5jYmMuY2EvYW1wLzEuNTA0Mzk1MT9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
103	Luke Perry\'s Untimely Death Prompts Increased Stroke Awareness	neutral	https://news.google.com/articles/CAIiEMbhhRlcalivHNRyMHaDctYqFwgEKg8IACoHCAow1qfAAjCkrz8ww5U7
104	Luke Perry\'s Daughter Makes First Statement Since Father\'s Death	positive	https://news.google.com/articles/CBMidmh0dHBzOi8vd3d3LmVvbmxpbmUuY29tL2NhL25ld3MvMTAyMDkxMS9sdWtlLXBlcnJ5LXMtZGF1Z2h0ZXItZXhwcmVzc2VzLXNvcnJvdy1pbi1maXJzdC1zdGF0ZW1lbnQtc2luY2UtZmF0aGVyLXMtZGVhdGjSAb4BaHR0cHM6Ly9tLWVvbmxpbmUtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbS5lb25saW5lLmNvbS9jYS9hbXAvbmV3cy8xMDIwOTExL2x1a2UtcGVycnktcy1kYXVnaHRlci1leHByZXNzZXMtc29ycm93LWluLWZpcnN0LXN0YXRlbWVudC1zaW5jZS1mYXRoZXItcy1kZWF0aD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
105	\'Riverdale\' diner to create milkshake honouring Luke Perry	neutral	https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3LmNwMjQuY29tL2VudGVydGFpbm1lbnQtbmV3cy9jZWxlYnJpdHktbmV3cy9yaXZlcmRhbGUtZGluZXItdG8tY3JlYXRlLW1pbGtzaGFrZS1ob25vdXJpbmctbHVrZS1wZXJyeS0xLjQzMjM0OTDSAZUBaHR0cHM6Ly9iZXRhLWNwMjQtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvYmV0YS5jcDI0LmNvbS9lbnRlcnRhaW5tZW50LW5ld3MvY2VsZWJyaXR5LW5ld3MvMjAxOS8zLzUvMV80MzIzNDkwLmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
106	Ajax dumps Real from UCL in stunning rout	positive	https://news.google.com/articles/CBMiRmh0dHBzOi8vd3d3LnRzbi5jYS9hamF4LWR1bXBzLXJlYWwtZnJvbS11Y2wtaW4tc3R1bm5pbmctcm91dC0xLjEyNjgzMjnSAaEBaHR0cHM6Ly93d3ctdHNuLWNhLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnRzbi5jYS9hamF4LWVsaW1pbmF0ZXMtbWFkcmlkLWluLXJvdW5kLW9mLTE2LW9mLWNoYW1waW9ucy1sZWFndWUtMS4xMjY4MzI5P3Rzbi1hbXAmYW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
107	Soccer shocker: Ajax ousts 3-time champ Real Madrid	positive	https://news.google.com/articles/CBMiTmh0dHBzOi8vd3d3LmNiYy5jYS9zcG9ydHMvc29jY2VyL2FqYXgtb3VzdHMtMy10aW1lLWNoYW1wLXJlYWwtbWFkcmlkLTEuNTA0NDIwNNIBY2h0dHBzOi8vd3d3LWNiYy1jYS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5jYmMuY2EvYW1wLzEuNTA0NDIwND9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ
108	Sergio \'Double Arrogant\' Ramos Slammed After Real Madrid 1-4 Ajax	positive	https://news.google.com/articles/CCAiC0VjS3FfcXlIeTAwmAEB
109	The failure is not the Champions League it\'s LaLiga Santander	negative	https://news.google.com/articles/CBMiXmh0dHBzOi8vd3d3Lm1hcmNhLmNvbS9lbi9mb290YmFsbC9yZWFsLW1hZHJpZC9vcGluaW9uLzIwMTkvMDMvMDYvNWM3ZmE2NTZlMjcwNGVlZWFiOGI0NmJlLmh0bWzSAaQBaHR0cHM6Ly9hbXAtbWFyY2EtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvYW1wLm1hcmNhLmNvbS9lbi9mb290YmFsbC9yZWFsLW1hZHJpZC9vcGluaW9uLzIwMTkvMDMvMDYvNWM3ZmE2NTZlMjcwNGVlZWFiOGI0NmJlLmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU
110	Dusan Tadic just ninth player ever to receive perfect 10/10 in L’Equipe’s ratings vs Real Madrid	positive	https://news.google.com/articles/CAIiEBuMCjGwE16WT6E7hmv4Q_cqGQgEKhAIACoHCAowzuOICzCZ4ocDMP3UoAY
